GROUP,RAT,AGE,BLOCK,DAY,TRIAL,TYPE,START,LAT,PATH,CMDS,MNDS,Q1TM,Q2TM,Q3TM,Q4TM,PLTCRS,SPEED,GROUP.RAT,,
RWM25,12,6,Block3,Day06,Trial2,Train,W,22.62,440.28,8030.45,35.53,0.8,0.6,13.11,8.11,1,19.55,RWM25.12,,
RWM25,12,6,Block3,Day06,Trial3,Probe,N,30.13,622.28,6817.3,22.65,1.3,3.9,20.82,4.1,7,20.72,RWM25.12,,
RWM25,12,6,Block4,Day07,Trial1,Train,N,90.19,2278.87,65559.58,72.76,42.14,20.32,9.41,18.32,0,25.3,RWM25.12,,
RWM25,12,6,Block4,Day07,Trial2,Train,W,16.42,318.19,7932.87,48.37,3.4,1.8,4.9,6.31,2,19.5,RWM25.12,,
RWM25,12,6,Block4,Day07,Trial3,Train,S,10.71,97.84,1427.7,13.34,0,0,10.41,0.3,1,9.22,RWM25.12,,
RWM25,12,6,Block4,Day08,Trial1,Train,E,28.23,397.08,11973.09,42.46,1.1,18.92,7.21,1,1,14.12,RWM25.12,,
RWM25,12,6,Block4,Day08,Trial2,Train,N,12.61,206.82,5053.27,40.11,3.8,0,5.31,3.5,1,16.53,RWM25.12,,
RWM25,12,6,Block4,Day08,Trial3,Probe,W,30.13,647.51,9060.47,30.1,2.1,1.1,17.82,9.11,3,21.56,RWM25.12,,
RWM25,12,6,Block6,Day09,Trial1,Cue,W,3.9,103.8,1576.25,40.42,1.7,0,0.8,1.4,0,27.29,RWM25.12,,
RWM25,12,6,Block6,Day09,Trial2,Cue,SW,5.31,146.48,3423.69,64.6,0,2.4,0.4,2.5,0,28.14,RWM25.12,,
RWM25,12,6,Block6,Day09,Trial3,Cue,NW,4.6,148.12,2011.32,43.72,2.4,0,1.5,0.7,1,32.88,RWM25.12,,
RWM25,12,6,Block6,Day09,Trial4,Cue,NE,3.7,133.11,2635.9,71.24,0,1.9,1,0.8,0,36.94,RWM25.12,,
RWM25,12,6,Block6,Day09,Trial5,Cue,E,4.3,124.02,2571.78,65.94,0.2,2.8,0,1.3,0,33.49,RWM25.12,,
RWM25,12,6,Block6,Day09,Trial6,Cue,SE,4.9,160.2,2586.8,52.79,2.3,0,2.5,0.1,1,33.34,RWM25.12,,
RWM25,13,24,Block1,Day01,Trial1,Train,W,13.21,171.85,9346.18,70.8,0,0,4,9.21,1,13.11,RWM25.13,,
RWM25,13,24,Block1,Day01,Trial2,Train,E,83.58,1409.09,53735.91,64.35,17.22,34.23,23.82,8.31,1,16.88,RWM25.13,,
RWM25,13,24,Block1,Day01,Trial3,Train,S,7.81,94.22,1402.16,17.98,0,0,7.21,0.6,1,12.22,RWM25.13,,
RWM25,13,24,Block1,Day02,Trial1,Train,E,37.14,806.54,23812.27,64.18,5.01,14.21,12.41,5.51,2,21.78,RWM25.13,,
RWM25,13,24,Block1,Day02,Trial2,Train,W,39.94,987.18,21778.89,54.58,5.81,9.21,15.12,9.81,3,24.78,RWM25.13,,
RWM25,13,24,Block1,Day02,Trial3,Probe,N,30.13,588.95,21661.89,71.97,12.11,1.8,5.61,10.61,0,19.61,RWM25.13,,
RWM25,13,24,Block2,Day03,Trial1,Train,E,56.76,1265.27,29635.47,52.27,8.71,16.22,24.52,7.31,1,22.33,RWM25.13,,
RWM25,13,24,Block2,Day03,Trial2,Train,W,22.22,386.16,8789.15,39.59,3.3,5.41,12.61,0.9,1,17.46,RWM25.13,,
RWM25,13,24,Block2,Day03,Trial3,Train,S,36.34,634.7,22336,61.53,6.81,5.61,13.01,10.91,1,17.52,RWM25.13,,
RWM25,13,24,Block2,Day04,Trial1,Train,E,24.42,548.7,15338.16,62.86,4.4,5.61,9.21,5.21,2,22.56,RWM25.13,,
RWM25,13,24,Block2,Day04,Trial2,Train,S,9.31,142.16,2401.69,25.82,0,0,5.11,4.2,1,15.44,RWM25.13,,
RWM25,13,24,Block2,Day04,Trial3,Probe,W,30.13,608.97,17429.47,57.91,7.31,1.8,9.81,11.21,1,20.28,RWM25.13,,
RWM25,13,24,Block3,Day05,Trial1,Train,S,8.31,118.89,1253.77,15.11,0,0,6.51,1.8,1,14.48,RWM25.13,,
RWM25,13,24,Block3,Day05,Trial2,Train,N,35.24,573.3,16384.35,46.55,3.2,1,10.81,20.22,1,16.32,RWM25.13,,
RWM25,13,24,Block3,Day05,Trial3,Train,W,24.82,264.4,12466.21,50.27,2.1,0,8.91,13.81,1,10.69,RWM25.13,,
RWM25,13,24,Block3,Day06,Trial1,Train,S,11.71,178.34,2417.36,20.66,0,0,7.91,3.8,2,15.36,RWM25.13,,
RWM25,13,24,Block3,Day06,Trial2,Train,W,27.73,537.24,17347.84,62.63,4.9,4.6,5.71,12.51,1,19.45,RWM25.13,,
RWM25,13,24,Block3,Day06,Trial3,Probe,N,30.13,606.29,13966.82,46.4,3.9,2,10.81,13.41,1,20.19,RWM25.13,,
RWM25,13,24,Block4,Day07,Trial1,Train,N,17.62,345.34,10115.64,57.48,4.1,0,5.21,8.31,1,19.71,RWM25.13,,
RWM25,13,24,Block4,Day07,Trial2,Train,W,9.31,166.99,3069.66,33.01,1.7,0,6.11,1.5,1,18.13,RWM25.13,,
RWM25,13,24,Block4,Day07,Trial3,Train,S,11.11,164.87,1646.99,14.84,0,0,9.51,1.6,1,14.97,RWM25.13,,
RWM25,13,24,Block4,Day08,Trial1,Train,E,11.91,142.75,2074.13,17.43,0,1.9,10.01,0,1,12.09,RWM25.13,,
RWM25,13,24,Block4,Day08,Trial2,Train,N,59.96,978.6,30826.18,51.46,16.92,3.3,26.93,12.81,1,16.35,RWM25.13,,
RWM25,13,24,Block4,Day08,Trial3,Probe,W,30.13,460.19,14021.98,46.58,1.3,0,13.21,15.62,0,15.32,RWM25.13,,
RWM25,13,24,Block6,Day09,Trial1,Cue,W,3.7,98.41,1181.45,31.93,2.5,0.6,0,0.6,0,27.31,RWM25.13,,
RWM25,13,24,Block6,Day09,Trial2,Cue,SW,6.11,155.15,3284.17,53.84,1.2,2.3,0,2.6,0,25.83,RWM25.13,,
RWM25,13,24,Block6,Day09,Trial3,Cue,NW,5.31,133.44,2458.62,50.18,2.3,2,1,0,0,30.3,RWM25.13,,
RWM25,13,24,Block6,Day09,Trial4,Cue,NE,9.21,160.53,8461.43,103.19,0,3.6,4.3,1.3,0,22.59,RWM25.13,,
RWM25,13,24,Block6,Day09,Trial5,Cue,E,19.12,276.85,11937.78,78.02,2.1,9.41,3.9,3.7,0,23.05,RWM25.13,,
RWM25,13,24,Block6,Day09,Trial6,Cue,SE,18.22,229.01,14433.96,89.65,2.3,6.11,9.81,0,0,16.46,RWM25.13,,
RWM25,14,24,Block1,Day01,Trial1,Train,W,90.19,1702.87,71985.8,79.9,31.43,29.63,13.41,15.72,0,18.9,RWM25.14,,
RWM25,14,24,Block1,Day01,Trial2,Train,E,8.31,97.9,1107.96,13.35,0,1.6,6.71,0,1,11.93,RWM25.14,,
RWM25,14,24,Block1,Day01,Trial3,Train,S,90.19,1581.26,64787.94,71.91,24.22,5.41,31.83,28.73,0,17.55,RWM25.14,,
RWM25,14,24,Block1,Day02,Trial1,Train,E,90.19,2138.31,70993.36,78.79,25.13,29.53,16.42,19.12,0,23.74,RWM25.14,,
RWM25,14,24,Block1,Day02,Trial2,Train,W,79.28,1886.05,54326.28,68.59,20.52,14.41,23.52,20.82,1,23.82,RWM25.14,,
RWM25,14,24,Block1,Day02,Trial3,Probe,N,30.13,703.04,22012.31,73.13,12.71,7.91,5.91,3.6,0,23.41,RWM25.14,,
RWM25,14,24,Block2,Day03,Trial1,Train,E,6.11,86.95,860.31,14.1,0,1.7,4.4,0,1,14.48,RWM25.14,,
RWM25,14,24,Block2,Day03,Trial2,Train,W,30.83,896.47,18722.73,60.79,6.41,6.11,9.51,8.81,1,29.17,RWM25.14,,
RWM25,14,24,Block2,Day03,Trial3,Train,S,22.72,485.47,10588.52,46.65,2.3,4.5,10.01,5.91,2,21.46,RWM25.14,,
RWM25,14,24,Block2,Day04,Trial1,Train,E,71.67,1664.99,40204.06,56.15,20.02,16.52,22.92,12.21,3,23.26,RWM25.14,,
RWM25,14,24,Block2,Day04,Trial2,Train,S,5.71,71.87,432.56,7.59,0,0,5.71,0,2,12.82,RWM25.14,,
RWM25,14,24,Block2,Day04,Trial3,Probe,W,30.13,672.11,15108.47,50.19,5.21,5.81,8.61,10.51,2,22.38,RWM25.14,,
RWM25,14,24,Block3,Day05,Trial1,Train,S,46.15,826.22,17952.47,38.94,6.21,12.61,18.42,8.91,3,17.94,RWM25.14,,
RWM25,14,24,Block3,Day05,Trial2,Train,N,63.46,1332.62,39248.87,61.91,19.22,10.21,17.32,16.72,1,21.03,RWM25.14,,
RWM25,14,24,Block3,Day05,Trial3,Train,W,22.62,415.79,11094.45,49.09,5.31,1.4,9.11,6.81,1,18.46,RWM25.14,,
RWM25,14,24,Block3,Day06,Trial1,Train,S,4.6,56.09,303.68,6.6,0,0,4.6,0,1,12.45,RWM25.14,,
RWM25,14,24,Block3,Day06,Trial2,Train,W,7.31,139.23,2391.09,32.75,2.4,0,4.6,0.3,1,19.32,RWM25.14,,
RWM25,14,24,Block3,Day06,Trial3,Probe,N,30.13,676.74,15402.51,51.17,6.91,8.41,11.41,3.4,2,22.54,RWM25.14,,
RWM25,14,24,Block4,Day07,Trial1,Train,N,34.83,670.66,24114.51,69.29,19.52,6.71,4.8,3.8,2,19.31,RWM25.14,,
RWM25,14,24,Block4,Day07,Trial2,Train,W,45.15,949.54,20447.4,45.34,5.11,6.21,19.32,14.51,1,21.08,RWM25.14,,
RWM25,14,24,Block4,Day07,Trial3,Train,S,7.11,97.06,1239.49,18.23,0,0,5.71,1.4,1,14.69,RWM25.14,,
RWM25,14,24,Block4,Day08,Trial1,Train,E,12.21,241.15,6056.59,49.64,3,4.5,4.7,0,1,19.91,RWM25.14,,
RWM25,14,24,Block4,Day08,Trial2,Train,N,8.91,192.67,3465.32,38.94,1.4,1.7,4.3,1.5,1,21.87,RWM25.14,,
RWM25,14,24,Block4,Day08,Trial3,Probe,W,30.13,616.44,11584.22,38.49,2.6,5.91,13.61,8.01,2,20.53,RWM25.14,,
RWM25,14,24,Block6,Day09,Trial1,Cue,W,5.11,81.89,2885.9,67.11,0,0,1.3,3.8,0,24.06,RWM25.14,,
RWM25,14,24,Block6,Day09,Trial2,Cue,SW,6.01,143.93,4785.18,79.75,0,2.3,2.3,1.4,0,24.37,RWM25.14,,
RWM25,14,24,Block6,Day09,Trial3,Cue,NW,4.4,137.38,2054.36,46.69,2,0.9,1.5,0,0,31.92,RWM25.14,,
RWM25,14,24,Block6,Day09,Trial4,Cue,NE,6.31,153.23,2928.47,46.48,2.2,1.9,0,2.2,0,24.69,RWM25.14,,
RWM25,14,24,Block6,Day09,Trial5,Cue,E,5.51,136.31,4305.01,81.23,0,1.7,2.2,1.6,0,26.7,RWM25.14,,
RWM25,14,24,Block6,Day09,Trial6,Cue,SE,7.91,197.6,5823.46,73.71,1.7,0,1.6,4.6,0,25.31,RWM25.14,,
RWM25,15,24,Block1,Day01,Trial1,Train,S,90.19,1754.36,67294.71,74.69,21.82,9.71,25.83,32.83,0,19.47,RWM25.15,,
RWM25,15,24,Block1,Day01,Trial2,Train,N,90.19,1829.61,62226.78,69.22,20.22,12.11,22.92,34.93,2,20.38,RWM25.15,,
RWM25,15,24,Block1,Day01,Trial3,Train,W,10.21,161.31,3117.05,30.56,0,0,6.71,3.5,2,15.96,RWM25.15,,
RWM25,15,24,Block1,Day02,Trial1,Train,S,79.38,1567.26,50373.67,63.52,15.82,13.81,31.83,17.92,1,19.77,RWM25.15,,
RWM25,15,24,Block1,Day02,Trial2,Train,W,90.19,1588.75,56083.54,62.25,9.01,23.92,32.53,24.72,0,17.64,RWM25.15,,
RWM25,15,24,Block1,Day02,Trial3,Probe,N,30.13,620.16,20961.12,69.64,14.01,3.2,4.5,8.41,0,20.65,RWM25.15,,
RWM25,15,24,Block2,Day03,Trial1,Train,N,67.07,1437.99,49478.41,73.85,23.32,6.41,20.32,17.02,3,21.47,RWM25.15,,
RWM25,15,24,Block2,Day03,Trial2,Train,W,90.19,1603.5,55295.87,61.37,13.91,12.71,41.64,21.92,0,17.8,RWM25.15,,
RWM25,15,24,Block2,Day03,Trial3,Train,S,10.61,84.76,1805.29,17.03,0,0,10.61,0,1,8.06,RWM25.15,,
RWM25,15,24,Block2,Day04,Trial1,Train,E,44.84,916.36,30822.08,68.8,6.81,11.91,13.01,13.11,1,20.48,RWM25.15,,
RWM25,15,24,Block2,Day04,Trial2,Train,N,8.61,149.22,3491.07,40.59,0.5,3.5,4.6,0,1,17.54,RWM25.15,,
RWM25,15,24,Block2,Day04,Trial3,Probe,W,30.13,618.89,19001.44,63.13,6.01,2.8,10.81,10.51,1,20.61,RWM25.15,,
RWM25,15,24,Block3,Day05,Trial1,Train,W,36.34,691.99,24592.25,67.75,5.81,6.91,12.91,10.71,1,19.1,RWM25.15,,
RWM25,15,24,Block3,Day05,Trial2,Train,E,88.69,1631.95,50346.06,56.82,8.81,19.82,35.24,24.82,1,18.42,RWM25.15,,
RWM25,15,24,Block3,Day05,Trial3,Train,S,6.41,56.29,797.61,12.46,0,0,6.41,0,1,8.93,RWM25.15,,
RWM25,15,24,Block3,Day06,Trial1,Train,E,22.42,422.01,16891.99,75.41,6.01,4.9,5.61,5.91,1,18.91,RWM25.15,,
RWM25,15,24,Block3,Day06,Trial2,Train,W,7.21,127.74,2254.14,31.31,0,0,4.3,2.9,1,17.97,RWM25.15,,
RWM25,15,24,Block3,Day06,Trial3,Probe,N,30.13,596.09,14370.2,47.74,6.71,5.21,15.62,2.6,1,19.85,RWM25.15,,
RWM25,15,24,Block4,Day07,Trial1,Train,E,18.82,352.17,10784.46,57.36,3.4,6.01,6.81,2.6,1,18.81,RWM25.15,,
RWM25,15,24,Block4,Day07,Trial2,Train,W,17.52,328.28,5406.73,30.9,0,2,12.31,3.2,1,18.85,RWM25.15,,
RWM25,15,24,Block4,Day07,Trial3,Train,S,6.21,67.58,953.39,15.38,0,0,6.21,0,1,11.07,RWM25.15,,
RWM25,15,24,Block4,Day08,Trial1,Train,E,15.32,265.3,6622.53,43.28,0.6,6.61,6.21,1.9,1,17.44,RWM25.15,,
RWM25,15,24,Block4,Day08,Trial2,Train,S,5.61,63.62,658.36,11.76,0,0,5.61,0,1,11.56,RWM25.15,,
RWM25,15,24,Block4,Day08,Trial3,Probe,W,30.13,557.13,19977.84,66.37,2.7,8.71,7.61,11.11,0,18.55,RWM25.15,,
RWM25,15,24,Block6,Day09,Trial1,Cue,W,5.41,125.4,3155.71,58.44,0.2,0,0.6,4.6,0,23.64,RWM25.15,,
RWM25,15,24,Block6,Day09,Trial2,Cue,SW,5.11,133.82,4219.37,82.73,0,1.6,2.6,0.9,0,26.74,RWM25.15,,
RWM25,15,24,Block6,Day09,Trial3,Cue,NW,4.4,122.27,1861.48,42.31,1.8,0,1,1.6,0,28.41,RWM25.15,,
RWM25,15,24,Block6,Day09,Trial4,Cue,NE,4.7,132.32,3807.02,81,0,1.6,1.5,1.6,0,28.74,RWM25.15,,
RWM25,15,24,Block6,Day09,Trial5,Cue,E,6.61,138.38,3985.88,60.39,2,4.5,0,0.1,0,21.27,RWM25.15,,
RWM25,15,24,Block6,Day09,Trial6,Cue,SE,7.71,157.62,4985.9,64.75,2.1,1.9,3.7,0,0,20.72,RWM25.15,,
RWM25,16,24,Block1,Day01,Trial1,Train,S,90.19,1745.7,78081.03,86.66,34.63,12.21,18.32,25.03,0,19.38,RWM25.16,,
RWM25,16,24,Block1,Day01,Trial2,Train,N,17.72,369,11737.04,66.31,5.81,1.6,4.5,5.81,1,20.95,RWM25.16,,
RWM25,16,24,Block1,Day01,Trial3,Train,W,12.61,203.53,7343.62,58.28,2.1,0,3.9,6.61,1,16.27,RWM25.16,,
RWM25,16,24,Block1,Day02,Trial1,Train,S,18.92,353.53,11348.36,60.04,4.5,0.8,7.01,6.61,1,18.79,RWM25.16,,
RWM25,16,24,Block1,Day02,Trial2,Train,W,18.82,320.5,7551.93,40.17,0,0.6,13.01,5.21,1,17.12,RWM25.16,,
RWM25,16,24,Block1,Day02,Trial3,Probe,N,30.13,754.68,20350.77,67.61,7.01,1.6,6.01,15.52,2,25.13,RWM25.16,,
RWM25,16,24,Block2,Day03,Trial1,Train,N,11.51,219.73,4769.04,41.47,2.5,0,4.5,4.5,1,19.26,RWM25.16,,
RWM25,16,24,Block2,Day03,Trial2,Train,W,66.37,1738.51,35180.54,53.06,13.71,20.82,19.32,12.51,2,26.24,RWM25.16,,
RWM25,16,24,Block2,Day03,Trial3,Train,S,5.31,49.82,262.14,4.95,0,0,5.31,0,1,9.57,RWM25.16,,
RWM25,16,24,Block2,Day04,Trial1,Train,E,14.61,214.11,4019.3,27.53,0.5,5.01,9.11,0,1,14.75,RWM25.16,,
RWM25,16,24,Block2,Day04,Trial2,Train,N,83.88,1726.51,50459.17,60.21,16.92,11.81,23.02,32.13,1,20.61,RWM25.16,,
RWM25,16,24,Block2,Day04,Trial3,Probe,W,30.13,374.68,7477.08,24.84,0,1.2,20.52,8.41,2,12.48,RWM25.16,,
RWM25,16,24,Block3,Day05,Trial1,Train,W,50.05,951.96,24272.02,48.54,6.41,4.6,19.32,19.72,2,19.06,RWM25.16,,
RWM25,16,24,Block3,Day05,Trial2,Train,E,44.74,875.49,20827.63,46.59,7.21,12.71,16.82,8.01,1,19.61,RWM25.16,,
RWM25,16,24,Block3,Day05,Trial3,Train,S,7.41,54.02,508.51,6.87,0,0,7.41,0,1,7.39,RWM25.16,,
RWM25,16,24,Block3,Day06,Trial1,Train,E,10.01,95.01,1960.06,19.6,0,3.2,6.81,0,1,9.59,RWM25.16,,
RWM25,16,24,Block3,Day06,Trial2,Train,W,14.21,228.37,7411.99,52.2,1.2,2,4.1,6.91,1,16.18,RWM25.16,,
RWM25,16,24,Block3,Day06,Trial3,Probe,N,30.13,751.71,16829.24,55.91,8.21,4.7,6.71,10.51,1,25.03,RWM25.16,,
RWM25,16,24,Block4,Day07,Trial1,Train,E,7.71,72.26,996.81,12.95,0,0.5,7.21,0,1,9.5,RWM25.16,,
RWM25,16,24,Block4,Day07,Trial2,Train,W,33.63,543.94,14204.65,42.28,2.6,1.4,13.01,16.62,1,16.22,RWM25.16,,
RWM25,16,24,Block4,Day07,Trial3,Train,S,9.91,112.1,1571.14,15.87,0,0,8.71,1.2,1,11.43,RWM25.16,,
RWM25,16,24,Block4,Day08,Trial1,Train,E,9.81,96.98,1307.19,13.34,0,1.4,8.41,0,1,9.99,RWM25.16,,
RWM25,16,24,Block4,Day08,Trial2,Train,S,21.62,282.73,4493.36,20.8,0,1.9,18.32,1.4,1,13.14,RWM25.16,,
RWM25,16,24,Block4,Day08,Trial3,Probe,W,30.13,705.77,16880.61,56.08,7.71,2,10.51,9.91,1,23.5,RWM25.16,,
RWM25,16,24,Block6,Day09,Trial1,Cue,W,3.7,72.41,1447.15,39.11,0,0,0.5,3.2,0,20.09,RWM25.16,,
RWM25,16,24,Block6,Day09,Trial2,Cue,SW,5.01,132.41,3901.22,78.02,0,1.6,1.7,1.7,0,27,RWM25.16,,
RWM25,16,24,Block6,Day09,Trial3,Cue,NW,3,92.81,1481.05,49.37,0.9,0.8,1.3,0,0,31.97,RWM25.16,,
RWM25,16,24,Block6,Day09,Trial4,Cue,NE,5.71,150.64,2928.6,51.38,1.5,2.6,0,1.6,0,26.87,RWM25.16,,
RWM25,16,24,Block6,Day09,Trial5,Cue,E,3.7,113.83,2301.79,62.21,0,2.4,0.2,1.1,0,31.59,RWM25.16,,
RWM25,16,24,Block6,Day09,Trial6,Cue,SE,3.8,128.19,2144.54,56.44,1.2,0,2,0.6,1,34.61,RWM25.16,,
RWM25,17,24,Block1,Day01,Trial1,Train,S,90.19,1895.49,79719.3,88.87,32.43,23.82,14.41,19.52,0,21.18,RWM25.17,,
RWM25,17,24,Block1,Day01,Trial2,Train,N,89.89,1628.76,58807.79,65.49,13.21,11.91,26.73,38.04,0,18.14,RWM25.17,,
RWM25,17,24,Block1,Day01,Trial3,Train,W,90.19,1771.19,79054.26,87.74,42.04,20.62,11.11,16.42,2,19.66,RWM25.17,,
RWM25,17,24,Block1,Day02,Trial1,Train,S,61.26,1625.59,39257.22,64.15,13.31,11.91,20.52,15.52,2,26.58,RWM25.17,,
RWM25,17,24,Block1,Day02,Trial2,Train,W,42.14,1076.82,21138.09,50.21,5.91,6.11,16.52,13.61,3,25.61,RWM25.17,,
RWM25,17,24,Block1,Day02,Trial3,Probe,N,30.03,702.03,22307.64,74.36,11.81,2.3,7.01,8.91,0,23.46,RWM25.17,,
RWM25,17,24,Block2,Day03,Trial1,Train,N,13.31,293.31,7411.18,55.72,4.4,1.7,4.9,2.3,1,22.2,RWM25.17,,
RWM25,17,24,Block2,Day03,Trial2,Train,W,28.73,731.48,16092.78,56.07,4.9,9.61,6.91,7.31,1,25.55,RWM25.17,,
RWM25,17,24,Block2,Day03,Trial3,Train,S,14.61,271.72,5277.93,40.29,2.7,2.4,6.61,2.9,1,23.6,RWM25.17,,
RWM25,17,24,Block2,Day04,Trial1,Train,E,23.02,455.16,7165.54,31.15,3.7,4.4,12.61,2.3,1,19.86,RWM25.17,,
RWM25,17,24,Block2,Day04,Trial2,Train,N,8.91,168.62,3299.57,37.07,0,3.9,5.01,0,1,19.14,RWM25.17,,
RWM25,17,24,Block2,Day04,Trial3,Probe,W,30.13,762.41,14600.31,48.51,2.8,8.91,10.71,7.71,1,25.39,RWM25.17,,
RWM25,17,24,Block3,Day05,Trial1,Train,W,12.41,272.09,4185.52,33.75,1.1,1,5.81,4.5,1,22.1,RWM25.17,,
RWM25,17,24,Block3,Day05,Trial2,Train,E,13.81,313.48,5818.96,42.17,2.3,2.5,6.31,2.7,2,22.86,RWM25.17,,
RWM25,17,24,Block3,Day05,Trial3,Train,S,4.3,35.13,144.33,3.7,0,0,4.3,0,1,10.32,RWM25.17,,
RWM25,17,24,Block3,Day06,Trial1,Train,E,7.41,147.89,1833.79,24.78,0,2.6,4.8,0,1,20.24,RWM25.17,,
RWM25,17,24,Block3,Day06,Trial2,Train,W,22.22,466.98,6970.73,31.4,1.9,0,15.12,5.21,1,21.11,RWM25.17,,
RWM25,17,24,Block3,Day06,Trial3,Probe,N,30.13,777.76,17859.79,59.33,8.61,3.4,9.41,8.71,1,25.9,RWM25.17,,
RWM25,17,24,Block4,Day07,Trial1,Train,E,8.71,138.76,1994.78,22.93,0,2.9,5.81,0,1,16.12,RWM25.17,,
RWM25,17,24,Block4,Day07,Trial2,Train,W,15.22,208.59,4403.28,28.97,0,0,11.01,4.2,1,13.8,RWM25.17,,
RWM25,17,24,Block4,Day07,Trial3,Train,S,15.22,224.41,2643.88,17.39,0.8,0.1,12.51,1.8,1,14.85,RWM25.17,,
RWM25,17,24,Block4,Day08,Trial1,Train,E,10.91,170.04,2326.04,21.34,0,4.5,6.41,0,1,15.73,RWM25.17,,
RWM25,17,24,Block4,Day08,Trial2,Train,S,31.13,573.26,12140.92,39.04,2.7,1.2,17.72,9.51,1,18.47,RWM25.17,,
RWM25,17,24,Block4,Day08,Trial3,Probe,W,30.13,614.19,7966.76,26.47,0,4,19.22,6.91,5,20.45,RWM25.17,,
RWM25,17,24,Block6,Day09,Trial1,Cue,W,2.6,75.36,968.05,37.23,0.4,0.5,0,1.7,0,30.11,RWM25.17,,
RWM25,17,24,Block6,Day09,Trial2,Cue,SW,3.8,112.52,2535.86,66.73,0,1.8,1,1,0,30.38,RWM25.17,,
RWM25,17,24,Block6,Day09,Trial3,Cue,NW,5.11,142.58,2321.99,45.53,2,2,1.1,0,1,28.49,RWM25.17,,
RWM25,17,24,Block6,Day09,Trial4,Cue,NE,5.41,158.53,2134.33,39.52,2.4,1.6,0,1.4,1,29.88,RWM25.17,,
RWM25,17,24,Block6,Day09,Trial5,Cue,E,3.7,108.1,2122.19,57.36,0,1.7,0.3,1.7,0,30,RWM25.17,,
RWM25,17,24,Block6,Day09,Trial6,Cue,SE,5.01,143.71,2704.96,54.1,2,0.9,2.1,0,1,29.3,RWM25.17,,
RWM25,18,6,Block1,Day01,Trial1,Train,S,36.54,813.62,22601.71,61.92,4.7,10.21,15.72,5.91,1,22.33,RWM25.18,,
RWM25,18,6,Block1,Day01,Trial2,Train,N,82.38,1837.65,58526.34,71.46,18.82,13.91,25.63,24.02,1,22.47,RWM25.18,,
RWM25,18,6,Block1,Day01,Trial3,Train,W,26.03,693.4,14774.14,56.82,4,7.01,8.71,6.31,1,26.75,RWM25.18,,
RWM25,18,6,Block1,Day02,Trial1,Train,S,30.13,789.59,16406.66,54.51,5.11,6.01,12.71,6.31,1,26.29,RWM25.18,,
RWM25,18,6,Block1,Day02,Trial2,Train,W,7.61,150.59,2587.3,34.04,0,0,4.6,3,1,20.06,RWM25.18,,
RWM25,18,6,Block1,Day02,Trial3,Probe,N,30.13,863.04,17512.05,58.18,9.41,2.4,10.11,8.21,1,28.74,RWM25.18,,
RWM25,18,6,Block2,Day03,Trial1,Train,N,52.85,1254.62,34017.69,64.43,21.62,8.11,11.01,12.11,3,23.78,RWM25.18,,
RWM25,18,6,Block2,Day03,Trial2,Train,W,32.13,754.73,18094.06,56.37,7.71,4.8,8.61,11.01,1,23.56,RWM25.18,,
RWM25,18,6,Block2,Day03,Trial3,Train,S,4.4,43.05,161.54,3.67,0,0,4.4,0,1,10,RWM25.18,,
RWM25,18,6,Block2,Day04,Trial1,Train,E,41.74,872.91,24238.73,58.13,6.41,11.01,11.91,12.41,1,20.96,RWM25.18,,
RWM25,18,6,Block2,Day04,Trial2,Train,N,48.25,1105.58,23274.92,48.29,6.71,6.61,20.52,14.41,3,22.96,RWM25.18,,
RWM25,18,6,Block2,Day04,Trial3,Probe,W,30.13,650.2,18268.54,60.69,6.01,3.7,10.61,9.81,1,21.65,RWM25.18,,
RWM25,18,6,Block3,Day05,Trial1,Train,W,20.02,490.84,13006.68,65.03,5.81,3.6,5.81,4.8,1,24.64,RWM25.18,,
RWM25,18,6,Block3,Day05,Trial2,Train,E,18.22,296.3,7527.72,41.36,0,8.21,6.01,4,1,16.35,RWM25.18,,
RWM25,18,6,Block3,Day05,Trial3,Train,S,4.7,49.57,292.18,6.22,0,0,4.7,0,1,10.77,RWM25.18,,
RWM25,18,6,Block3,Day06,Trial1,Train,E,10.81,179.54,2132.67,19.75,0,2.4,8.41,0,1,16.76,RWM25.18,,
RWM25,18,6,Block3,Day06,Trial2,Train,W,7.21,111.73,2071.29,28.77,0,0,4.4,2.8,1,15.72,RWM25.18,,
RWM25,18,6,Block3,Day06,Trial3,Probe,N,30.13,780.49,14800.57,49.17,7.91,2.1,13.11,7.01,2,25.99,RWM25.18,,
RWM25,18,6,Block4,Day07,Trial1,Train,E,7.51,154.96,1689.24,22.52,0.3,2,4.6,0.6,1,20.92,RWM25.18,,
RWM25,18,6,Block4,Day07,Trial2,Train,W,6.41,120.02,1781.53,27.84,0,0,4.1,2.3,1,19.03,RWM25.18,,
RWM25,18,6,Block4,Day07,Trial3,Train,S,4,46.07,138.38,3.46,0,0,4,0,1,11.8,RWM25.18,,
RWM25,18,6,Block4,Day08,Trial1,Train,E,6.21,119.21,1174.19,18.94,0,1.9,4.3,0,1,19.52,RWM25.18,,
RWM25,18,6,Block4,Day08,Trial2,Train,S,4.4,42.12,218.76,4.97,0,0,4.4,0,1,9.79,RWM25.18,,
RWM25,18,6,Block4,Day08,Trial3,Probe,W,30.13,738.81,9434.17,31.34,0,0,18.42,11.71,3,24.6,RWM25.18,,
