subject_id,cage,hole_punch,age,genotype,treatment,sex,cohort,mean_speed_p_4,mean_speed_p_7,mean_speed_p_10,mean_speed_p_13,mean_speed_s_1,mean_speed_s_2,mean_speed_s_3,mean_speed_s_4,mean_speed_s_5,mean_speed_s_6,mean_speed_s_8,mean_speed_s_9,mean_speed_s_10,mean_speed_s_11,mean_speed_s_12,mean_speed_s_13,mean_speed_s_15,mean_speed_s_16,mean_speed_s_17,mean_speed_s_18,mean_speed_s_19,mean_speed_s_20,mean_speed_s_22,mean_speed_s_23,mean_speed_s_24,mean_speed_s_25,mean_speed_s_26,mean_speed_s_27,cum_dist_p_4,cum_dist_p_7,cum_dist_p_10,cum_dist_p_13,cum_dist_s_1,cum_dist_s_2,cum_dist_s_3,cum_dist_s_4,cum_dist_s_5,cum_dist_s_6,cum_dist_s_8,cum_dist_s_9,cum_dist_s_10,cum_dist_s_11,cum_dist_s_12,cum_dist_s_13,cum_dist_s_15,cum_dist_s_16,cum_dist_s_17,cum_dist_s_18,cum_dist_s_19,cum_dist_s_20,cum_dist_s_22,cum_dist_s_23,cum_dist_s_24,cum_dist_s_25,cum_dist_s_26,cum_dist_s_27,date_p_4,date_p_7,date_p_10,date_p_13,date_s_1,date_s_2,date_s_3,date_s_4,date_s_5,date_s_6,date_s_8,date_s_9,date_s_10,date_s_11,date_s_12,date_s_13,date_s_15,date_s_16,date_s_17,date_s_18,date_s_19,date_s_20,date_s_22,date_s_23,date_s_24,date_s_25,date_s_26,date_s_27,datetime_p_4,datetime_p_7,datetime_p_10,datetime_p_13,datetime_s_1,datetime_s_2,datetime_s_3,datetime_s_4,datetime_s_5,datetime_s_6,datetime_s_8,datetime_s_9,datetime_s_10,datetime_s_11,datetime_s_12,datetime_s_13,datetime_s_15,datetime_s_16,datetime_s_17,datetime_s_18,datetime_s_19,datetime_s_20,datetime_s_22,datetime_s_23,datetime_s_24,datetime_s_25,datetime_s_26,datetime_s_27,dist_p_4,dist_p_7,dist_p_10,dist_p_13,dist_s_1,dist_s_2,dist_s_3,dist_s_4,dist_s_5,dist_s_6,dist_s_8,dist_s_9,dist_s_10,dist_s_11,dist_s_12,dist_s_13,dist_s_15,dist_s_16,dist_s_17,dist_s_18,dist_s_19,dist_s_20,dist_s_22,dist_s_23,dist_s_24,dist_s_25,dist_s_26,dist_s_27,duration_s_1,duration_s_2,duration_s_3,duration_s_4,duration_s_5,duration_s_6,duration_s_8,duration_s_9,duration_s_10,duration_s_11,duration_s_12,duration_s_13,duration_s_15,duration_s_16,duration_s_17,duration_s_18,duration_s_19,duration_s_20,duration_s_22,duration_s_23,duration_s_24,duration_s_25,duration_s_26,duration_s_27,time_of_day_p_4,time_of_day_p_7,time_of_day_p_10,time_of_day_p_13,time_of_day_s_1,time_of_day_s_2,time_of_day_s_3,time_of_day_s_4,time_of_day_s_5,time_of_day_s_6,time_of_day_s_8,time_of_day_s_9,time_of_day_s_10,time_of_day_s_11,time_of_day_s_12,time_of_day_s_13,time_of_day_s_15,time_of_day_s_16,time_of_day_s_17,time_of_day_s_18,time_of_day_s_19,time_of_day_s_20,time_of_day_s_22,time_of_day_s_23,time_of_day_s_24,time_of_day_s_25,time_of_day_s_26,time_of_day_s_27
c192mNH,192,NH,7,5xFAD+,Acarbose,F,7,23.261,24.515,24.624,24.403,18.648,20.635,20.665,10.54,22.006,18.568,21.734,21.644,24.841,21.389,26.275,5.233,25.027,22.903,22.742,10.167,18.014,16.032,24.692,19.441,22.544,13.335,19.676,13.458,2862.04,2763.614,2784.24,2220.335,3110.716,2890.485,2773,0,2915.236,452.227,1145.894,2840.489,589.338,12.164,2647.297,3.92,2038.021,2832.343,1564.331,50.106,1147.791,917.065,2804.917,2042.565,1791.652,139.296,565.616,408.755,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 10:12,7/21/2016 10:33,7/24/2016 10:31,7/27/2016 11:52,7/15/2016 12:58,7/15/2016 13:00,7/16/2016 10:24,7/16/2016 10:25,7/17/2016 16:42,7/17/2016 16:43,7/18/2016 17:13,7/18/2016 17:14,7/19/2016 16:57,7/19/2016 16:57,7/20/2016 12:18,7/20/2016 12:19,7/21/2016 16:29,7/21/2016 16:30,7/22/2016 15:32,7/22/2016 15:33,7/23/2016 8:45,7/23/2016 8:46,7/24/2016 14:40,7/24/2016 14:41,7/25/2016 11:30,7/25/2016 11:31,7/26/2016 12:48,7/26/2016 12:49,1394.939,1470.865,1477.245,1461.67,1116.259,1235.961,1238.91,72.074,1318.975,292.185,681.453,1298.249,393.104,132.655,1576.039,21.931,1091.207,1371.92,851.516,186.616,686.224,437.795,1480.596,914.339,994.279,189.584,408.656,312.665,59.86,59.896,59.953,6.838,59.936,15.736,31.354,59.981,15.825,6.202,59.982,4.191,43.602,59.902,37.443,18.355,38.094,27.308,59.962,47.032,44.104,14.217,20.769,23.233,10:12 AM,10:33 AM,10:31 AM,11:52 AM,12:58 PM,1:00 PM,10:24 AM,10:25 AM,4:42 PM,4:43 PM,5:13 PM,5:14 PM,4:57 PM,4:57 PM,12:18 PM,12:19 PM,4:29 PM,4:30 PM,3:32 PM,3:33 PM,8:45 AM,8:46 AM,2:40 PM,2:41 PM,11:30 AM,11:31 AM,12:48 PM,12:49 PM
c194mHL,194,HL,7,5xFAD+,Control Diet,M,7,21.317,23.436,21.543,24.579,20.773,16.76,12.334,19.529,13.256,19.621,20.812,15.833,14.853,21.313,12.151,6.515,15.274,9.051,14.793,13.923,4.918,10.686,14.76,22.32,16.441,22.146,7.823,17.876,2946.905,2394.426,3089.032,2451.871,3028.781,3625.409,353.762,1659.341,512.145,2029.602,2956.055,843.525,68.65,1324.058,51.048,10.836,19.546,3.64,56.291,18.804,22.005,10.856,523.882,1261.365,959.368,3077.554,2.181,378.179,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 9:29,7/21/2016 11:50,7/24/2016 12:12,7/27/2016 12:39,7/15/2016 16:00,7/15/2016 16:02,7/16/2016 16:42,7/16/2016 16:43,7/17/2016 10:58,7/17/2016 10:59,7/18/2016 15:51,7/18/2016 15:52,7/19/2016 19:21,7/19/2016 19:22,7/20/2016 14:43,7/20/2016 14:44,7/21/2016 18:28,7/21/2016 18:29,7/22/2016 15:13,7/22/2016 15:14,7/23/2016 10:05,7/23/2016 10:06,7/24/2016 16:03,7/24/2016 16:04,7/25/2016 11:02,7/25/2016 11:04,7/26/2016 11:21,7/26/2016 11:22,1277.475,1403.696,1291.126,1474.145,1218.341,1003.832,199.743,742.492,381.758,1176.708,1183.896,480.288,183.025,686.48,95.859,53.895,122.975,58.171,112.707,142.032,67.452,93.64,439.941,725.769,468.868,1325.951,36.988,324.409,58.649,59.894,16.194,38.02,28.798,59.972,56.884,30.334,12.322,32.21,7.889,8.273,8.051,6.427,7.619,10.201,13.716,8.763,29.806,32.516,28.518,59.873,4.728,18.148,9:29 AM,11:50 AM,12:12 PM,12:39 PM,4:00 PM,4:02 PM,4:42 PM,4:43 PM,10:58 AM,10:59 AM,3:51 PM,3:52 PM,7:21 PM,7:22 PM,2:43 PM,2:44 PM,6:28 PM,6:29 PM,3:13 PM,3:14 PM,10:05 AM,10:06 AM,4:03 PM,4:04 PM,11:02 AM,11:04 AM,11:21 AM,11:22 AM
c194mHR,194,HR,7,WT,Control Diet,M,7,19.507,22.908,22.223,24.023,15.946,13.271,14.705,20.933,10.192,12.968,14.136,12.441,17.795,24.04,15.914,19.061,12.581,21.025,2.532,19.694,10.996,15.001,11.135,11.406,14.126,12.904,10.674,14.452,1905.181,2331.109,1928.863,2027.785,1442.871,248.345,1080.527,2348.753,27.123,452.217,237.503,3.976,558.387,2916.325,225.086,290.56,68.294,278.278,7.195,1248.059,368.501,9.964,15.091,2.808,16.492,120.818,66.437,7.792,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 9:28,7/21/2016 11:48,7/24/2016 12:11,7/27/2016 12:38,7/15/2016 15:57,7/15/2016 15:58,7/16/2016 16:39,7/16/2016 16:40,7/17/2016 10:55,7/17/2016 10:56,7/18/2016 15:48,7/18/2016 15:49,7/19/2016 19:18,7/19/2016 19:20,7/20/2016 14:41,7/20/2016 14:42,7/21/2016 18:26,7/21/2016 18:27,7/22/2016 15:11,7/22/2016 15:12,7/23/2016 10:03,7/23/2016 10:04,7/24/2016 16:01,7/24/2016 16:02,7/25/2016 10:59,7/25/2016 11:00,7/26/2016 11:19,7/26/2016 11:20,1169.054,1371.839,1332.134,1441.336,699.393,278.522,475.281,1255.65,112.428,254.644,258.467,39.326,464.011,1439.896,199.049,265.564,176.279,218.976,51.91,777.997,225.049,109.029,91.173,70.97,142.152,151.148,89.887,96.933,43.86,20.988,32.32,59.985,11.031,19.637,18.284,3.161,26.076,59.895,12.508,13.932,14.012,10.415,20.503,39.505,20.467,7.268,8.188,6.222,10.063,11.713,8.421,6.707,9:28 AM,11:48 AM,12:11 PM,12:38 PM,3:57 PM,3:58 PM,4:39 PM,4:40 PM,10:55 AM,10:56 AM,3:48 PM,3:49 PM,7:18 PM,7:20 PM,2:41 PM,2:42 PM,6:26 PM,6:27 PM,3:11 PM,3:12 PM,10:03 AM,10:04 AM,4:01 PM,4:02 PM,10:59 AM,11:00 AM,11:19 AM,11:20 AM
c194mNH,194,NH,7,5xFAD+,Control Diet,M,7,13.561,10.995,4.287,8.001,16.597,14.087,14.973,13.673,10.79,6.575,6.953,4.357,15.863,8.024,5.448,3.89,7.299,3.792,6.018,7.727,6.587,4.483,16.125,9.742,6.675,4.32,13.718,9.586,1828.152,2726.369,3696.8,4084.467,3079.96,3119.655,3071.836,3113.557,3095.7,2897.927,1646.156,1736.19,2269.452,1828.011,1924.271,1106.109,3727.3,293.017,165.684,3819.013,23.572,3554.411,3874.302,4119.579,1273.18,356.129,751.854,4280.561,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 9:26,7/21/2016 11:47,7/24/2016 12:09,7/27/2016 12:36,7/15/2016 15:53,7/15/2016 15:55,7/16/2016 16:36,7/16/2016 16:37,7/17/2016 10:51,7/17/2016 10:53,7/18/2016 15:45,7/18/2016 15:47,7/19/2016 19:15,7/19/2016 19:17,7/20/2016 14:38,7/20/2016 14:40,7/21/2016 18:24,7/21/2016 18:25,7/22/2016 15:08,7/22/2016 15:10,7/23/2016 10:00,7/23/2016 10:02,7/24/2016 15:58,7/24/2016 16:00,7/25/2016 10:57,7/25/2016 10:58,7/26/2016 11:16,7/26/2016 11:18,812.982,658.291,257.165,478.969,994.735,843.881,897.406,818.796,646.201,393.614,416.599,261.152,950.485,481.003,326.572,233.375,437.545,127.009,91.337,462.713,75.872,268.865,966.162,583.994,400.494,150.545,426.771,574.542,59.936,59.907,59.934,59.885,59.891,59.869,59.916,59.933,59.918,59.943,59.943,59.987,59.95,33.495,15.177,59.885,11.518,59.975,59.917,59.947,59.998,34.845,31.111,59.933,9:26 AM,11:47 AM,12:09 PM,12:36 PM,3:53 PM,3:55 PM,4:36 PM,4:37 PM,10:51 AM,10:53 AM,3:45 PM,3:47 PM,7:15 PM,7:17 PM,2:38 PM,2:40 PM,6:24 PM,6:25 PM,3:08 PM,3:10 PM,10:00 AM,10:02 AM,3:58 PM,4:00 PM,10:57 AM,10:58 AM,11:16 AM,11:18 AM
c195mHR,195,HR,7,5xFAD+,Control Diet,M,7,28.062,27.159,27.191,27.672,23.389,18.891,24.042,19.036,25.655,20.879,27.019,24.959,28.93,22.603,29.305,22.001,23.957,25.025,28.125,24.222,24.356,24.965,22.079,12.181,22.863,3.843,9.335,17.884,3482.724,2424.546,2346.9,2445.196,3926.77,2993.905,2889.368,2536.658,3377.421,2707.902,2611.502,2809.013,2606.674,168.271,2426.676,1684.931,375.005,618.844,1707.473,1578.423,984.292,578.304,1116.926,3.006,411.544,6.509,0,71.411,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 8:41,7/21/2016 9:55,7/24/2016 12:07,7/27/2016 13:37,7/15/2016 13:21,7/15/2016 13:22,7/16/2016 13:01,7/16/2016 13:02,7/17/2016 13:57,7/17/2016 13:59,7/18/2016 13:45,7/18/2016 13:47,7/19/2016 15:08,7/19/2016 15:09,7/20/2016 14:34,7/20/2016 14:35,7/21/2016 14:56,7/21/2016 14:56,7/22/2016 15:06,7/22/2016 15:07,7/23/2016 9:31,7/23/2016 9:32,7/24/2016 15:55,7/24/2016 15:56,7/25/2016 13:37,7/25/2016 13:37,7/26/2016 15:18,7/26/2016 15:19,1680.483,1628.154,1629.815,1659.265,1400.775,1133.404,1440.115,1141.079,1537.993,1250.975,1594.801,1495.362,1733.44,224.475,1755.951,904.128,521.279,529.471,1220.098,939.66,580.477,482.971,668.458,67.359,304.511,40.259,17.485,186.762,59.89,59.996,59.901,59.943,59.948,59.915,59.025,59.912,59.919,9.931,59.92,41.095,21.759,21.158,43.382,38.793,23.833,19.346,30.276,5.53,13.319,10.476,1.873,10.443,8:41 AM,9:55 AM,12:07 PM,1:37 PM,1:21 PM,1:22 PM,1:01 PM,1:02 PM,1:57 PM,1:59 PM,1:45 PM,1:47 PM,3:08 PM,3:09 PM,2:34 PM,2:35 PM,2:56 PM,2:56 PM,3:06 PM,3:07 PM,9:31 AM,9:32 AM,3:55 PM,3:56 PM,1:37 PM,1:37 PM,3:18 PM,3:19 PM
c195mNH,195,NH,7,5xFAD+,Control Diet,M,7,16.691,17.017,19.842,22.088,14.565,12.225,12.325,10.155,10.606,5.546,19.433,19.795,18.013,12.331,18.447,13.912,20.111,15.669,11.601,11.272,8.111,18.775,11.9,13.93,21.146,15.172,10.429,14.635,2193.936,3196.391,1626.876,2783.146,3285.012,2889.017,2256.861,2470.112,3433.861,2672.783,3527.739,2028.043,2645.63,1788.583,2991.41,159.341,1108.861,1870.959,161.343,101.515,16.008,325.746,326.684,9.456,2455.393,140.103,66.995,122.678,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 8:39,7/21/2016 9:53,7/24/2016 12:06,7/27/2016 13:35,7/15/2016 13:16,7/15/2016 13:18,7/16/2016 12:57,7/16/2016 12:59,7/17/2016 13:53,7/17/2016 13:55,7/18/2016 13:41,7/18/2016 13:42,7/19/2016 15:04,7/19/2016 15:06,7/20/2016 14:31,7/20/2016 14:32,7/21/2016 14:53,7/21/2016 14:54,7/22/2016 15:03,7/22/2016 15:04,7/23/2016 9:29,7/23/2016 9:29,7/24/2016 15:53,7/24/2016 15:54,7/25/2016 13:34,7/25/2016 13:35,7/26/2016 15:16,7/26/2016 15:17,999.865,1020.298,1189.571,1324.745,872.163,733.193,738.982,608.091,635.155,331.857,1165.891,1187.381,1080.717,738.8,1106.058,212.339,654.99,795.648,147.385,174.578,76.337,260.672,182.97,84.359,1266.913,139.842,92.059,158.248,59.882,59.973,59.959,59.88,59.886,59.842,59.996,59.985,59.995,59.913,59.96,15.263,32.568,50.78,12.704,15.488,9.411,13.884,15.375,6.056,59.912,9.217,8.827,10.813,8:39 AM,9:53 AM,12:06 PM,1:35 PM,1:16 PM,1:18 PM,12:57 PM,12:59 PM,1:53 PM,1:55 PM,1:41 PM,1:42 PM,3:04 PM,3:06 PM,2:31 PM,2:32 PM,2:53 PM,2:54 PM,3:03 PM,3:04 PM,9:29 AM,9:29 AM,3:53 PM,3:54 PM,1:34 PM,1:35 PM,3:16 PM,3:17 PM
c196mHL,196,HL,7,5xFAD+,Control Diet,M,7,20.582,22.565,22.378,21.195,20.868,16.831,22.388,13.526,22.098,14.528,16.071,20.546,20.794,13.259,8.431,14.113,18.145,20.67,14.423,14.209,8.323,6.729,13.564,9.154,18.3,18.475,6.985,15.401,2515.257,2145.165,1797.111,1478.908,3350.566,1316.442,2671.85,1106.944,2283.182,1681.145,2.913,2138.031,739.979,12.026,2.887,77.839,245.036,1524.316,77.598,360.988,12.479,59.621,160.302,15.14,22.681,229.054,2.596,69.247,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 10:04,7/21/2016 10:17,7/24/2016 12:36,7/27/2016 12:21,7/15/2016 11:14,7/15/2016 11:16,7/16/2016 15:42,7/16/2016 15:43,7/17/2016 13:29,7/17/2016 13:31,7/18/2016 16:56,7/18/2016 16:57,7/19/2016 15:51,7/19/2016 15:51,7/20/2016 14:21,7/20/2016 14:22,7/21/2016 15:29,7/21/2016 15:31,7/22/2016 17:29,7/22/2016 17:30,7/23/2016 7:58,7/23/2016 7:59,7/24/2016 16:44,7/24/2016 16:44,7/25/2016 12:50,7/25/2016 12:51,7/26/2016 15:54,7/26/2016 15:55,1233.997,1351.86,1340.453,1271.367,1250.21,776.926,1341.044,364.493,1325.331,869.391,64.285,1231.41,669.694,115.554,41.5,141.297,307.929,1077.231,102.811,348.48,75.961,182.345,193.11,68.955,123.216,192.966,48.859,183.662,59.911,46.16,59.9,26.948,59.975,59.844,4,59.933,32.206,8.715,4.922,10.012,16.97,52.116,7.128,24.526,9.127,27.099,14.237,7.533,6.733,10.445,6.995,11.925,10:04 AM,10:17 AM,12:36 PM,12:21 PM,11:14 AM,11:16 AM,3:42 PM,3:43 PM,1:29 PM,1:31 PM,4:56 PM,4:57 PM,3:51 PM,3:51 PM,2:21 PM,2:22 PM,3:29 PM,3:31 PM,5:29 PM,5:30 PM,7:58 AM,7:59 AM,4:44 PM,4:44 PM,12:50 PM,12:51 PM,3:54 PM,3:55 PM
c199mHL,199,HL,7,5xFAD+,Control Diet,F,7,14.088,19.349,21.621,21.713,13.983,5.346,8.691,5.743,6.946,6.72,20.447,14.798,17.92,11.955,12.677,19.11,20.116,12.711,10.67,14.322,12.111,11.971,20.259,14.101,22.848,20.354,12.366,14.538,2635.526,2162.784,2119.523,2285.32,2884.799,1104.085,1422.467,975.953,2199.417,2548.317,1912.359,1741.084,1977.118,2010.688,137.496,2668.143,886.986,125.045,36.171,478.571,226.548,194.431,897.967,169.583,2148.795,708.656,99.512,127.147,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 10:42,7/21/2016 10:15,7/24/2016 10:09,7/27/2016 13:33,7/15/2016 15:49,7/15/2016 15:51,7/16/2016 14:37,7/16/2016 14:38,7/17/2016 14:19,7/17/2016 14:21,7/18/2016 18:27,7/18/2016 18:28,7/19/2016 16:46,7/19/2016 16:47,7/20/2016 11:54,7/20/2016 11:56,7/21/2016 15:27,7/21/2016 15:28,7/22/2016 14:33,7/22/2016 14:34,7/23/2016 10:42,7/23/2016 10:43,7/24/2016 14:07,7/24/2016 14:08,7/25/2016 10:27,7/25/2016 10:28,7/26/2016 15:47,7/26/2016 15:48,844.297,1158.538,1296.164,1300.257,838.518,320.726,443.488,344.49,338.161,403.095,831.274,635.69,819.515,716.582,109.506,1146.263,526.223,193.569,70.722,335.772,204.341,193.348,539.847,171.219,1368.087,469.054,112.631,183.235,59.966,59.989,51.026,59.989,48.685,59.985,40.655,42.959,45.731,59.938,8.638,59.981,26.16,15.228,6.628,23.444,16.872,16.151,26.647,12.142,59.879,23.045,9.108,12.604,10:42 AM,10:15 AM,10:09 AM,1:33 PM,3:49 PM,3:51 PM,2:37 PM,2:38 PM,2:19 PM,2:21 PM,6:27 PM,6:28 PM,4:46 PM,4:47 PM,11:54 AM,11:56 AM,3:27 PM,3:28 PM,2:33 PM,2:34 PM,10:42 AM,10:43 AM,2:07 PM,2:08 PM,10:27 AM,10:28 AM,3:47 PM,3:48 PM
c199mHR,199,HR,7,5xFAD+,Control Diet,F,7,22.737,14.4,17.388,23.034,20.503,13.982,19.677,16.409,22.325,14.574,22.208,20.701,24.275,20.405,18.476,12.612,13.991,18.608,16.166,17.229,17.753,13.272,16.813,14.567,16.725,18.006,15.428,16.052,3155.254,2348.989,2771.244,3027.725,3137.19,4523.796,2858.254,3743.711,3189.076,2822.533,3046.983,2812.232,2220.351,2946.695,2311.669,1634.492,292.922,3253.377,970.326,2590.494,2652.375,2011.322,1089.94,1123.937,35.305,2114.143,367.632,18.484,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 10:41,7/21/2016 10:13,7/24/2016 10:07,7/27/2016 13:32,7/15/2016 15:45,7/15/2016 15:47,7/16/2016 14:33,7/16/2016 14:35,7/17/2016 14:16,7/17/2016 14:18,7/18/2016 18:23,7/18/2016 18:25,7/19/2016 16:42,7/19/2016 16:44,7/20/2016 11:51,7/20/2016 11:52,7/21/2016 15:23,7/21/2016 15:25,7/22/2016 14:30,7/22/2016 14:32,7/23/2016 10:38,7/23/2016 10:40,7/24/2016 14:04,7/24/2016 14:05,7/25/2016 10:23,7/25/2016 10:24,7/26/2016 15:45,7/26/2016 15:46,1363.535,862.827,1042.262,1380.194,1229.224,838.115,1180.127,983.278,1337.087,873.083,1331.286,1241.268,1159.412,1222.155,1106.617,756.499,289.099,1115.203,508.254,1031.972,1064.507,796.215,594.029,525.599,153.085,739.834,261.797,121.012,59.954,59.943,59.975,59.924,59.893,59.905,59.947,59.962,47.762,59.894,59.895,59.984,20.663,59.931,31.44,59.897,59.963,59.991,35.332,36.082,9.153,41.089,16.969,7.539,10:41 AM,10:13 AM,10:07 AM,1:32 PM,3:45 PM,3:47 PM,2:33 PM,2:35 PM,2:16 PM,2:18 PM,6:23 PM,6:25 PM,4:42 PM,4:44 PM,11:51 AM,11:52 AM,3:23 PM,3:25 PM,2:30 PM,2:32 PM,10:38 AM,10:40 AM,2:04 PM,2:05 PM,10:23 AM,10:24 AM,3:45 PM,3:46 PM
c199mNH,199,NH,7,WT,Control Diet,F,7,21.372,20.292,22.544,19.194,21.187,16.209,11.798,21.272,11.813,19.561,20.905,15.618,21.059,20.001,18.056,11.935,12.982,13.998,14.475,7.542,19.915,15.053,20.664,15.884,19.299,11.189,15.733,12.604,2884.09,2388.552,2985.859,1961.566,2248.198,2062.405,341.609,2925.161,58.525,585.826,2579.889,2264.227,1481.14,3192.244,3008.399,2214.096,138.319,1316.125,330.387,3.512,170.976,4.466,152.178,14.857,1265.561,81.349,108.219,5.502,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 10:39,7/21/2016 10:11,7/24/2016 10:06,7/27/2016 13:30,7/15/2016 15:40,7/15/2016 15:42,7/16/2016 14:29,7/16/2016 14:30,7/17/2016 14:12,7/17/2016 14:13,7/18/2016 18:19,7/18/2016 18:20,7/19/2016 16:38,7/19/2016 16:40,7/20/2016 11:47,7/20/2016 11:48,7/21/2016 15:21,7/21/2016 15:22,7/22/2016 14:27,7/22/2016 14:28,7/23/2016 10:36,7/23/2016 10:36,7/24/2016 14:02,7/24/2016 14:03,7/25/2016 10:21,7/25/2016 10:22,7/26/2016 15:43,7/26/2016 15:44,1281.631,1215.421,1348.86,1150.594,1270.904,859.048,257.562,1276.059,127.368,374.197,1251.747,936.128,622.704,1197.806,1082.086,716.013,172.323,522.71,198.016,24.376,182.704,68.609,174.298,126.895,751.16,111.301,139.839,105.676,59.985,52.999,21.831,59.989,10.782,19.13,59.878,59.939,29.57,59.886,59.931,59.992,13.274,37.343,13.68,3.232,9.174,4.558,8.435,7.989,38.922,9.947,8.888,8.384,10:39 AM,10:11 AM,10:06 AM,1:30 PM,3:40 PM,3:42 PM,2:29 PM,2:30 PM,2:12 PM,2:13 PM,6:19 PM,6:20 PM,4:38 PM,4:40 PM,11:47 AM,11:48 AM,3:21 PM,3:22 PM,2:27 PM,2:28 PM,10:36 AM,10:36 AM,2:02 PM,2:03 PM,10:21 AM,10:22 AM,3:43 PM,3:44 PM
